epoch,accuracy,loss,val_accuracy,val_loss
59,0.7708399891853333,0.6612622141838074,0.7940000295639038,0.6082648634910583
60,0.7729399800300598,0.6622222661972046,0.7972000241279602,0.6054741740226746
61,0.7716000080108643,0.6560053825378418,0.7908999919891357,0.620049238204956
62,0.773140013217926,0.659969687461853,0.7975000143051147,0.5985952615737915
63,0.7775800228118896,0.6463618874549866,0.8032000064849854,0.5801863074302673
64,0.7757800221443176,0.6513397097587585,0.7958999872207642,0.6033337116241455
65,0.7754600048065186,0.6508736610412598,0.8001999855041504,0.5871699452400208
66,0.7782400250434875,0.6433694958686829,0.789900004863739,0.6311675310134888
67,0.7766199707984924,0.649016797542572,0.8036999702453613,0.5722784399986267
68,0.779259979724884,0.6435948610305786,0.7900000214576721,0.623023509979248
69,0.7789400219917297,0.6451393961906433,0.7936000227928162,0.6146373152732849
70,0.780780017375946,0.6394386291503906,0.7996000051498413,0.5852823257446289
71,0.7759600281715393,0.6489035487174988,0.7993000149726868,0.5994028449058533
72,0.7827399969100952,0.6306906342506409,0.8030999898910522,0.5847447514533997
73,0.7759400010108948,0.6477781534194946,0.802299976348877,0.6084753274917603
74,0.7808399796485901,0.6350309252738953,0.8046000003814697,0.5752661228179932
75,0.7839400172233582,0.633587658405304,0.7900000214576721,0.6329277157783508
76,0.7810800075531006,0.6333527565002441,0.8098000288009644,0.5592267513275146
77,0.7813199758529663,0.6406193971633911,0.8083999752998352,0.5649826526641846
78,0.7855200171470642,0.6220590472221375,0.7940999865531921,0.6115817427635193
79,0.7860199809074402,0.627433180809021,0.805400013923645,0.5663549304008484
80,0.7849199771881104,0.6294879913330078,0.7843000292778015,0.6380888819694519
81,0.7843000292778015,0.6308086514472961,0.8011999726295471,0.595037579536438
82,0.7860000133514404,0.6252303719520569,0.8062000274658203,0.5864435434341431
83,0.7870200276374817,0.6238548159599304,0.8033000230789185,0.5827437043190002
84,0.785099983215332,0.6211439967155457,0.8080000281333923,0.5762889385223389
85,0.7872999906539917,0.6208256483078003,0.7903000116348267,0.6273401975631714
86,0.7859200239181519,0.6222628951072693,0.7928000092506409,0.6221935749053955
87,0.7865200042724609,0.6311177015304565,0.8004999756813049,0.5985845923423767
88,0.7857400178909302,0.6242899894714355,0.7850000262260437,0.6320738792419434
89,0.7900000214576721,0.6139081120491028,0.8039000034332275,0.5891987681388855
90,0.7906000018119812,0.6123525500297546,0.8090000152587891,0.5721604824066162
91,0.7870000004768372,0.6259890794754028,0.800599992275238,0.597144603729248
92,0.7871000170707703,0.6184980869293213,0.8100000023841858,0.5633999705314636
93,0.7877399921417236,0.6215412020683289,0.7962999939918518,0.6082022190093994
94,0.7870799899101257,0.62031489610672,0.8087999820709229,0.5665767192840576
95,0.7914800047874451,0.6094028949737549,0.8145999908447266,0.5644810795783997
96,0.7853999733924866,0.6277603507041931,0.8019999861717224,0.5879102945327759
97,0.7878000140190125,0.6190469264984131,0.8055999875068665,0.5767832398414612
98,0.7914199829101562,0.6144815683364868,0.8123000264167786,0.5611552000045776
99,0.7885000109672546,0.6189923286437988,0.8047000169754028,0.5837125182151794
